"Category","Notice_type","Notice_desc","Company_name","Company_number","Date","notice_id"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RUSHCLIFFE HEALTHCARE HOLDINGS LIMITED (06309841)","RUSHCLIFFE HEALTHCARE HOLDINGS LIMITED","06309841",2020-03-12,"3522409"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KJFVO LIMITED (07206148)","KJFVO LIMITED","07206148",2020-03-12,"3522413"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SYSPLAN SOLUTIONS LTD (09075061)","SYSPLAN SOLUTIONS LTD","09075061",2020-03-12,"3522420"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MALSAR LIMITED (10533533)","MALSAR LIMITED","10533533",2020-03-12,"3522423"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TJD PARTNERS LIMITED (10527890)","TJD PARTNERS LIMITED","10527890",2020-03-12,"3522425"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MARGARET BLACKETT LTD (10114370)","MARGARET BLACKETT LTD","10114370",2020-03-12,"3522426"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for OURWOOD LTD (08301179)","OURWOOD LTD","08301179",2020-03-12,"3522428"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for THE LUSH BAR LTD (10416871)","THE LUSH BAR LTD","10416871",2020-03-12,"3522432"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for INFIX LIMITED (01238947)","INFIX LIMITED","01238947",2020-03-12,"3522434"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LIAISON PSYCHIATRY & CONSULTANCY LIMITED (09812754)","LIAISON PSYCHIATRY & CONSULTANCY LIMITED","09812754",2020-03-12,"3522438"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HIGHER TECHNOLOGY SOLUTIONS LIMITED (04764174)","HIGHER TECHNOLOGY SOLUTIONS LIMITED","04764174",2020-03-12,"3522443"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for IDE PROJECTS LTD (08159442)","IDE PROJECTS LTD","08159442",2020-03-12,"3522444"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for POGMOGNO LIMITED (09274833)","POGMOGNO LIMITED","09274833",2020-03-12,"3522445"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KDW INTERIM LTD (05930175)","KDW INTERIM LTD","05930175",2020-03-12,"3522447"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for EDENPRIME LIMITED (02262827)","EDENPRIME LIMITED","02262827",2020-03-12,"3522449"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SIMPLY TOP SYSTEMS LIMITED (10364965)","SIMPLY TOP SYSTEMS LIMITED","10364965",2020-03-12,"3522451"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CALCITE CONSULTANTS LIMITED (07680742)","CALCITE CONSULTANTS LIMITED","07680742",2020-03-12,"3522452"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LEAD THE WAY (UK) LIMITED (05936007)","LEAD THE WAY (UK) LIMITED","05936007",2020-03-12,"3522453"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RUNNING WITH THE HARE LIMITED (04944152)","RUNNING WITH THE HARE LIMITED","04944152",2020-03-12,"3522456"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MATALB LIMITED (07479899)","MATALB LIMITED","07479899",2020-03-12,"3522458"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BALTORO SYSTEMS LTD (10939195)","BALTORO SYSTEMS LTD","10939195",2020-03-12,"3522460"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for STRATEGIES FOR HEALTH LTD (07545842)","STRATEGIES FOR HEALTH LTD","07545842",2020-03-12,"3522462"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for VINDICO INTERNATIONAL LTD (11143789)","VINDICO INTERNATIONAL LTD","11143789",2020-03-12,"3522464"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for B.L. PENWARDEN HAULAGE & DEMOLITION CONTRACTORS LIMITED (02485942)","B.L. PENWARDEN HAULAGE & DEMOLITION CONTRACTORS LIMITED","02485942",2020-03-12,"3522467"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NEANDERTHAL DESIGN LIMITED (08983368)","NEANDERTHAL DESIGN LIMITED","08983368",2020-03-12,"3522471"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NCW CONSULTING LIMITED (07795476)","NCW CONSULTING LIMITED","07795476",2020-03-12,"3522473"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KAMUS CONSULTING LIMITED (10325871)","KAMUS CONSULTING LIMITED","10325871",2020-03-12,"3522475"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for A. & A. 2000 LIMITED (03868917)","A. & A. 2000 LIMITED","03868917",2020-03-12,"3522479"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MD PAYNE CONSULT LIMITED (08327614)","MD PAYNE CONSULT LIMITED","08327614",2020-03-12,"3522482"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for INTRICATE TECHNOLOGIES LTD (07943795)","INTRICATE TECHNOLOGIES LTD","07943795",2020-03-12,"3522485"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BARNBOROUGH LTD (10490716)","BARNBOROUGH LTD","10490716",2020-03-12,"3522490"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for WILD ORCHID DESIGNS LIMITED (04852662)","WILD ORCHID DESIGNS LIMITED","04852662",2020-03-12,"3522494"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SWIFT PROFESSIONAL SERVICES LTD (06916482)","SWIFT PROFESSIONAL SERVICES LTD","06916482",2020-03-12,"3522495"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PIRTON (DEVELOPMENTS) LIMITED (08418493)","PIRTON (DEVELOPMENTS) LIMITED","08418493",2020-03-12,"3522496"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HYPERPARAMETER LIMITED (10143312)","HYPERPARAMETER LIMITED","10143312",2020-03-12,"3522499"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LEE PHILLIPS CONSULTING LIMITED (10103837)","LEE PHILLIPS CONSULTING LIMITED","10103837",2020-03-12,"3522502"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for J. M. RICKETTS CONSULTING LIMITED (09719935)","J. M. RICKETTS CONSULTING LIMITED","09719935",2020-03-12,"3522506"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for S C WILLIAMS ASSOCIATES LTD (09616939)","S C WILLIAMS ASSOCIATES LTD","09616939",2020-03-12,"3522507"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SONRIZE TECHNOLOGY LTD (05696938)","SONRIZE TECHNOLOGY LTD","05696938",2020-03-12,"3522510"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HELEN CHAPMAN LTD (10207694)","HELEN CHAPMAN LTD","10207694",2020-03-12,"3522513"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GREAT JAMES STREET RESEARCH LIMITED (02989429)","GREAT JAMES STREET RESEARCH LIMITED","02989429",2020-03-12,"3522514"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BDL INTERIM SOLUTIONS LIMITED (10749269)","BDL INTERIM SOLUTIONS LIMITED","10749269",2020-03-12,"3522519"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for W.S.D.M. LTD (08660775)","W.S.D.M. LTD","08660775",2020-03-12,"3522520"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HAMTUNE SPARES LIMITED (02893777)","HAMTUNE SPARES LIMITED","02893777",2020-03-12,"3522525"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SUFFOLK CONSTRUCTION LTD (07312352)","SUFFOLK CONSTRUCTION LTD","07312352",2020-03-12,"3522533"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TC & KE CONSULTING LTD (10865861)","TC & KE CONSULTING LTD","10865861",2020-03-12,"3522536"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ELEMENTARY EXECUTION LIMITED (08341010)","ELEMENTARY EXECUTION LIMITED","08341010",2020-03-12,"3522537"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for JAYADOC LIMITED (08971599)","JAYADOC LIMITED","08971599",2020-03-12,"3522538"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CMAV CONSULTING LTD (09325164)","CMAV CONSULTING LTD","09325164",2020-03-12,"3522539"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RACKOUT LIMITED (10055402)","RACKOUT LIMITED","10055402",2020-03-12,"3522540"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BE GEMWATER LIMITED (10553420)","BE GEMWATER LIMITED","10553420",2020-03-12,"3522541"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for B.B.I CONTROLS MAINTENANCE LIMITED (08739088)","B.B.I CONTROLS MAINTENANCE LIMITED","08739088",2020-03-12,"3522544"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for INTELLEQ PARTNERS LTD (03518205)","INTELLEQ PARTNERS LTD","03518205",2020-03-12,"3522547"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SCHNEIDER BARTOSCH COMMUNICATIONS LIMITED (07494465)","SCHNEIDER BARTOSCH COMMUNICATIONS LIMITED","07494465",2020-03-12,"3522549"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MILDWOOD LIMITED (06993565)","MILDWOOD LIMITED","06993565",2020-03-12,"3522556"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for WEBSTER PARTNERS LIMITED (04533890)","WEBSTER PARTNERS LIMITED","04533890",2020-03-12,"3522558"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CASSIA HEIGHTS LIMITED (10775304)","CASSIA HEIGHTS LIMITED","10775304",2020-03-12,"3522561"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SGL2019 LIMITED (09757146)","SGL2019 LIMITED","09757146",2020-03-12,"3522562"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BLACKDOWN ASSOCIATES LIMITED (11153016)","BLACKDOWN ASSOCIATES LIMITED","11153016",2020-03-12,"3522567"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RICHARD LONGLEY LIMITED (09787724)","RICHARD LONGLEY LIMITED","09787724",2020-03-12,"3522574"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CALABREZE CAFE LTD (07768180)","CALABREZE CAFE LTD","07768180",2020-03-12,"3522575"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for WILD LAKE LTD (09018778)","WILD LAKE LTD","09018778",2020-03-12,"3522576"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for R.P.PRINTERS (BIRMINGHAM) LIMITED (04648711)","R.P.PRINTERS (BIRMINGHAM) LIMITED","04648711",2020-03-12,"3522578"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for THE REVOLUTIONARY MAST ARM COMPANY LIMITED (06404124)","THE REVOLUTIONARY MAST ARM COMPANY LIMITED","06404124",2020-03-12,"3522579"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TOM INWOOD LIMITED (06149345)","TOM INWOOD LIMITED","06149345",2020-03-12,"3522585"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FOCUS BIOSCIENCES LIMITED (04694518)","FOCUS BIOSCIENCES LIMITED","04694518",2020-03-12,"3522587"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 76 REDCLIFFE GARDENS LIMITED (09914036)","76 REDCLIFFE GARDENS LIMITED","09914036",2020-03-12,"3522589"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SCOTT FRASER (HOLDINGS) LIMITED (03587466)","SCOTT FRASER (HOLDINGS) LIMITED","03587466",2020-03-12,"3522597"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CARDIACARE LIMITED (01374908)","CARDIACARE LIMITED","01374908",2020-03-12,"3522598"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for T.E.C. INDEPENDENT CONTRACTING LTD. (10764825)","T.E.C. INDEPENDENT CONTRACTING LTD.","10764825",2020-03-12,"3522604"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KEITH ROBERTS AND COMPANY LIMITED (04196904)","KEITH ROBERTS AND COMPANY LIMITED","04196904",2020-03-12,"3522608"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LOWESMOOR FARMS LIMITED (00622935)","LOWESMOOR FARMS LIMITED","00622935",2020-03-12,"3522610"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DALTONS LIMITED (03166283)","DALTONS LIMITED","03166283",2020-03-12,"3522611"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for XALEP CONSULTING LTD (11196949)","XALEP CONSULTING LTD","11196949",2020-03-12,"3522615"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SOOTHILL MEDICO-LEGAL LTD (06788368)","SOOTHILL MEDICO-LEGAL LTD","06788368",2020-03-12,"3522616"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SHEFTO LIMITED (10701530)","SHEFTO LIMITED","10701530",2020-03-12,"3522617"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NJR IT SOLUTIONS LIMITED (11059643)","NJR IT SOLUTIONS LIMITED","11059643",2020-03-12,"3522618"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GIBSON DEVELOPMENTS LIMITED (01110656)","GIBSON DEVELOPMENTS LIMITED","01110656",2020-03-12,"3522620"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 5D CONSULTANCY LTD (10599799)","5D CONSULTANCY LTD","10599799",2020-03-12,"3522621"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LIONHEART SYSTEMS LIMITED (SC398602)","LIONHEART SYSTEMS LIMITED","398602",2020-03-12,"3522749"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 6-10 CAMBRIDGE TERRACE DEVELOPMENTS LLP (OC404108)","6-10 CAMBRIDGE TERRACE DEVELOPMENTS LLP","404108",2020-03-12,"3522771"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MATERIAL SOLUTIONS LTD (09655086)","MATERIAL SOLUTIONS LTD","09655086",2020-03-12,"3522774"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KOTA CCTV LIMITED (09398292)","KOTA CCTV LIMITED","09398292",2020-03-12,"3522778"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FRUITFUL PROPERTY LIMITED (06566657)","FRUITFUL PROPERTY LIMITED","06566657",2020-03-12,"3522781"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ANDREWS DENFORD & BOYD LTD. (02730327)","ANDREWS DENFORD & BOYD LTD.","02730327",2020-03-12,"3522784"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ARLINGTON FINANCIAL MANAGEMENT LTD (03419914)","ARLINGTON FINANCIAL MANAGEMENT LTD","03419914",2020-03-12,"3522787"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MPMS LIMITED (06545219)","MPMS LIMITED","06545219",2020-03-12,"3522790"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MISASHSI LIMITED (10179689)","MISASHSI LIMITED","10179689",2020-03-12,"3522793"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RIDGEWAY COMMUNICATION SERVICES LTD (04324876)","RIDGEWAY COMMUNICATION SERVICES LTD","04324876",2020-03-12,"3522796"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FIXED INCOME SECURITIES CONSULTING LTD (10267239)","FIXED INCOME SECURITIES CONSULTING LTD","10267239",2020-03-12,"3522799"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SEEBECK 167 LIMITED (03864178)","SEEBECK 167 LIMITED","03864178",2020-03-12,"3522802"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ALBION LAND LIMITED (02491906)","ALBION LAND LIMITED","02491906",2020-03-12,"3522805"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for QUADRACIRCES LTD (08735316)","QUADRACIRCES LTD","08735316",2020-03-12,"3522807"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LHM SOLUTIONS LIMITED (10423906)","LHM SOLUTIONS LIMITED","10423906",2020-03-12,"3522810"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SYSTEM 49 LIMITED (10258700)","SYSTEM 49 LIMITED","10258700",2020-03-12,"3522814"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ALLSIDES LIMITED (02764354)","ALLSIDES LIMITED","02764354",2020-03-12,"3522818"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SAVAGE HUTCHINSON CONSULTING LIMITED - IN MEMBERS' VOLUNTARY LIQUIDATION (08972933)","SAVAGE HUTCHINSON CONSULTING LIMITED - IN MEMBERS' VOLUNTARY LIQUIDATION","08972933",2020-03-12,"3522821"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ECOMM SOLUTIONS LTD (08900224)","ECOMM SOLUTIONS LTD","08900224",2020-03-12,"3522823"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NATHAN DEAMER LIMITED (10222003)","NATHAN DEAMER LIMITED","10222003",2020-03-12,"3522829"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DALUA CONSULTING LTD (09461971)","DALUA CONSULTING LTD","09461971",2020-03-12,"3522840"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DRSW LTD (09878957)","DRSW LTD","09878957",2020-03-12,"3522851"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NUCAT LIMITED (04139963)","NUCAT LIMITED","04139963",2020-03-12,"3523002"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CAPRICORN CONSULTING LIMITED (08536076)","CAPRICORN CONSULTING LIMITED","08536076",2020-03-12,"3523077"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for AP SOFTWARE DEVELOPMENT LIMITED (08369599)","AP SOFTWARE DEVELOPMENT LIMITED","08369599",2020-03-12,"3523085"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MEENAKSHI BHAT LIMITED (10662402)","MEENAKSHI BHAT LIMITED","10662402",2020-03-12,"3523136"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KF PROPERTY SERVICE LIMITED (09047094)","KF PROPERTY SERVICE LIMITED","09047094",2020-03-12,"3523137"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KSR CONSULTANTS LIMITED (09348821)","KSR CONSULTANTS LIMITED","09348821",2020-03-12,"3523158"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TRUELYTICS IT CONSULTING LIMITED (08181818)","TRUELYTICS IT CONSULTING LIMITED","08181818",2020-03-12,"3523193"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CWF CONSULTING LIMITED (08377469)","CWF CONSULTING LIMITED","08377469",2020-03-12,"3523209"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CRAIG ENGINEERING SERVICES LIMITED (02527417)","CRAIG ENGINEERING SERVICES LIMITED","02527417",2020-03-12,"3523212"
