"Category","Notice_type","Notice_desc","Company_name","Company_number","Date","notice_id"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GREAT BATHROOMS LTD (10689644)","GREAT BATHROOMS LTD","10689644",2020-03-18,"3532341"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ARNLOFT 2002 LIMITED (04511481)","ARNLOFT 2002 LIMITED","4511481",2020-03-18,"3532342"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 10 DEGREES C LIMITED (07305034)","10 DEGREES C LIMITED","7305034",2020-03-18,"3532343"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LEE CARDWELL MORTGAGES LIMITED (10363368)","LEE CARDWELL MORTGAGES LIMITED","10363368",2020-03-18,"3532349"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HOME HARVEST SALADS LIMITED (05195216)","HOME HARVEST SALADS LIMITED","5195216",2020-03-18,"3532351"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SPENCER TURNBULL LIMITED (10066708)","SPENCER TURNBULL LIMITED","10066708",2020-03-18,"3532352"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for R2 IT SERVICES LIMITED (09825078)","R2 IT SERVICES LIMITED","9825078",2020-03-18,"3532353"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GOLDEN FLEECE IT LIMITED (08759497)","GOLDEN FLEECE IT LIMITED","8759497",2020-03-18,"3532354"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PEDION CONSULTANTS LIMITED (06178754)","PEDION CONSULTANTS LIMITED","6178754",2020-03-18,"3532355"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KARMIC ENTERPRISE SOLUTIONS LIMITED (09342380)","KARMIC ENTERPRISE SOLUTIONS LIMITED","9342380",2020-03-18,"3532356"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NOLCO LIMITED (08085813)","NOLCO LIMITED","8085813",2020-03-18,"3532358"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for APPROVED TRADES MANAGEMENT LIMITED (08327115)","APPROVED TRADES MANAGEMENT LIMITED","8327115",2020-03-18,"3532360"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for G.I.HOPLEY LIMITED (01877007)","G.I.HOPLEY LIMITED","1877007",2020-03-18,"3532366"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SBTTL LIMITED (08985164)","SBTTL LIMITED","8985164",2020-03-18,"3532368"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BLAISDON DEVELOPMENTS LIMITED (08871057)","BLAISDON DEVELOPMENTS LIMITED","8871057",2020-03-18,"3532371"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PALABOURNE LIMITED (01189621)","PALABOURNE LIMITED","1189621",2020-03-18,"3532372"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FITCONNECT UK LTD (10254674)","FITCONNECT UK LTD","10254674",2020-03-18,"3532374"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MILLERS BAR AND RESTAURANT LIMITED (08686766)","MILLERS BAR AND RESTAURANT LIMITED","8686766",2020-03-18,"3532377"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ALIO PARTNERS LIMITED (09811915)","ALIO PARTNERS LIMITED","9811915",2020-03-18,"3532380"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HEPWORTH INSURANCE SERVICES LIMITED (06716798)","HEPWORTH INSURANCE SERVICES LIMITED","6716798",2020-03-18,"3532381"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MISSION RESOURCES GROUP LIMITED (06290357)","MISSION RESOURCES GROUP LIMITED","6290357",2020-03-18,"3532385"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BABERS PRODUCTIONS LIMITED (06268685)","BABERS PRODUCTIONS LIMITED","6268685",2020-03-18,"3532386"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ANTARCO LIMITED (01915130)","ANTARCO LIMITED","1915130",2020-03-18,"3532388"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CHIROTECH TECHNOLOGY LIMITED (02667953)","CHIROTECH TECHNOLOGY LIMITED","2667953",2020-03-18,"3532390"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ACT GRANGE LIMITED (07785430)","ACT GRANGE LIMITED","7785430",2020-03-18,"3532391"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for OCKTCOM LTD (03138035)","OCKTCOM LTD","3138035",2020-03-18,"3532392"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PERFACT LTD (01972790)","PERFACT LTD","1972790",2020-03-18,"3532398"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for VYRNWY IT LIMITED (10886779)","VYRNWY IT LIMITED","10886779",2020-03-18,"3532400"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CLEAR PROCESS IMPROVEMENT LTD (07795706)","CLEAR PROCESS IMPROVEMENT LTD","7795706",2020-03-18,"3532403"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for METTLE SOLUTIONS LIMITED (07602537)","METTLE SOLUTIONS LIMITED","7602537",2020-03-18,"3532404"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BRAVO STRIDE LIMITED (11228812)","BRAVO STRIDE LIMITED","11228812",2020-03-18,"3532405"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TEALE HOLDINGS LIMITED (04779525)","TEALE HOLDINGS LIMITED","4779525",2020-03-18,"3532410"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PRIMUS CONSULTANCY LIMITED (07608769)","PRIMUS CONSULTANCY LIMITED","7608769",2020-03-18,"3532416"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HAPPY CONSULTING LTD (07238156)","HAPPY CONSULTING LTD","7238156",2020-03-18,"3532418"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TDL PROJECT SERVICES LIMITED (08481310)","TDL PROJECT SERVICES LIMITED","8481310",2020-03-18,"3532419"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TAKTECH LTD (10513302)","TAKTECH LTD","10513302",2020-03-18,"3532420"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KILGOUR BESPOKE LIMITED (00197391)","KILGOUR BESPOKE LIMITED","197391",2020-03-18,"3532421"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for XAYN LTD (11806167)","XAYN LTD","11806167",2020-03-18,"3532424"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for COOPERCO (UK) LIMITED (08939534)","COOPERCO (UK) LIMITED","8939534",2020-03-18,"3532426"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SGH EVOLUTION LTD (10874303)","SGH EVOLUTION LTD","10874303",2020-03-18,"3532427"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for AJS CHANGE CONSULTANCY LTD (10365480)","AJS CHANGE CONSULTANCY LTD","10365480",2020-03-18,"3532430"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DHFR LTD (04620047)","DHFR LTD","4620047",2020-03-18,"3532432"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SIMON KAY SURGERY LIMITED (08582925)","SIMON KAY SURGERY LIMITED","8582925",2020-03-18,"3532437"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BLUES PROPERTY WORTS LTD (09541054)","BLUES PROPERTY WORTS LTD","9541054",2020-03-18,"3532442"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for M J B SOLUTIONS CONSULTANCY LIMITED (10025643)","M J B SOLUTIONS CONSULTANCY LIMITED","10025643",2020-03-18,"3532447"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NOTLEY ENGINEERING LIMITED (07444397)","NOTLEY ENGINEERING LIMITED","7444397",2020-03-18,"3532449"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for OVERLAND FREIGHT FORWARDERS LIMITED (01286680)","OVERLAND FREIGHT FORWARDERS LIMITED","1286680",2020-03-18,"3532451"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SOUTHERN LEGAL SERVICES LIMITED (05412203)","SOUTHERN LEGAL SERVICES LIMITED","5412203",2020-03-18,"3532454"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for WENDY JACOBS LIMITED (07670984)","WENDY JACOBS LIMITED","7670984",2020-03-18,"3532456"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GREAT INPUT LIMITED (07946602)","GREAT INPUT LIMITED","7946602",2020-03-18,"3532457"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for QUANCON LTD (09784643)","QUANCON LTD","9784643",2020-03-18,"3532459"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LONE SUNSET LIMITED (10392536)","LONE SUNSET LIMITED","10392536",2020-03-18,"3532466"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MGB CONSULTANCY LIMITED (07657317)","MGB CONSULTANCY LIMITED","7657317",2020-03-18,"3532470"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SUNSHINE INTERIORS LIMITED (02503265)","SUNSHINE INTERIORS LIMITED","2503265",2020-03-18,"3532473"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for C.J. BRICKNALL & COMPANY LIMITED (01954726)","C.J. BRICKNALL & COMPANY LIMITED","1954726",2020-03-18,"3532476"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SWANBOURNE PARTNERS LIMITED (10448065)","SWANBOURNE PARTNERS LIMITED","10448065",2020-03-18,"3532478"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BARSOULS LIMITED (05902963)","BARSOULS LIMITED","5902963",2020-03-18,"3532479"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for WIDBURY CONSULTANCY LIMITED (10597214)","WIDBURY CONSULTANCY LIMITED","10597214",2020-03-18,"3532480"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HIGHSPEED WEDDINGS LTD (10897813)","HIGHSPEED WEDDINGS LTD","10897813",2020-03-18,"3532483"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PETRAM CONSULTING LTD (09248169)","PETRAM CONSULTING LTD","9248169",2020-03-18,"3532495"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DARRINGTON ELECTRICAL LTD (08963062)","DARRINGTON ELECTRICAL LTD","8963062",2020-03-18,"3532499"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DHCI SERVICES LIMITED (06210985)","DHCI SERVICES LIMITED","6210985",2020-03-18,"3532503"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GALLARDO CONSULTING LIMITED (09246836)","GALLARDO CONSULTING LIMITED","9246836",2020-03-18,"3532527"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for Q ANALYTICS LIMITED (09671320)","Q ANALYTICS LIMITED","9671320",2020-03-18,"3532539"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SORBROOK MANAGEMENT SERVICES LIMITED (09503109)","SORBROOK MANAGEMENT SERVICES LIMITED","9503109",2020-03-18,"3532545"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    NCAPSULATE LTD (09900391)
                                 ","NCAPSULATE LTD","9900391",2020-03-18,"3532548"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RISKFOLIO LIMITED
                                     (10207264)
                                 ","RISKFOLIO LIMITED","10207264",2020-03-18,"3532549"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ESPYRA CONSULTING LTD (09825435)","ESPYRA CONSULTING LTD","9825435",2020-03-18,"3532550"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    CAMPUS DEVELOPMENT MANAGEMENT LTD  (05919046)
                                 ","CAMPUS DEVELOPMENT MANAGEMENT LTD","5919046",2020-03-18,"3532551"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    CLIENT CRITICAL LIMITED (07058863)
                                 ","CLIENT CRITICAL LIMITED","7058863",2020-03-18,"3532552"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PIXEL PAPER STONE LIMITED
                                     (08000583)
                                 ","PIXEL PAPER STONE LIMITED","8000583",2020-03-18,"3532553"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    ZWIENER CONSULTING LTD  (11180843)
                                 ","ZWIENER CONSULTING LTD","11180843",2020-03-18,"3532554"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for L.A.P.E. TRANSPORT LTD (10749265)","L.A.P.E. TRANSPORT LTD","10749265",2020-03-18,"3532584"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RICHARD LEVER CONSTRUCTION LIMITED (04799187)","RICHARD LEVER CONSTRUCTION LIMITED","4799187",2020-03-18,"3532588"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FREEHOLD INVESTMENT LIMITED (04888186)","FREEHOLD INVESTMENT LIMITED","4888186",2020-03-18,"3532601"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for EXPERIENCED NATIONAL ACCOUNT MANAGERS LIMITED (09116653)","EXPERIENCED NATIONAL ACCOUNT MANAGERS LIMITED","9116653",2020-03-18,"3532604"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LAWLEY & ULRICH CONSULTING SERVICES LIMITED (10321566)","LAWLEY & ULRICH CONSULTING SERVICES LIMITED","10321566",2020-03-18,"3532610"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KINGFISHERS (PROJECT MANAGEMENT) LIMITED (07020487)","KINGFISHERS (PROJECT MANAGEMENT) LIMITED","7020487",2020-03-18,"3532619"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MATTISON PUBLIC RELATIONS LIMITED (04687680)","MATTISON PUBLIC RELATIONS LIMITED","4687680",2020-03-18,"3532623"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for JOHN M. DIXON LIMITED (06851543)","JOHN M. DIXON LIMITED","6851543",2020-03-18,"3532628"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ELDWICK LIMITED (02335203)","ELDWICK LIMITED","2335203",2020-03-18,"3532654"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for K SEAL WINDOWS & DOORS LTD (11798996)","K SEAL WINDOWS & DOORS LTD","11798996",2020-03-18,"3532657"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SHL TRAINING SOLUTIONS LTD (06566149)","SHL TRAINING SOLUTIONS LTD","6566149",2020-03-18,"3532783"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TDM LONDON LIMITED (06503195)","TDM LONDON LIMITED","6503195",2020-03-18,"3532786"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for THE OLD CUSTOM HOUSE (HULL) LIMITED (02887766)","THE OLD CUSTOM HOUSE (HULL) LIMITED","2887766",2020-03-18,"3532788"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    BURKHARD LONDON LIMITED  (10846118)
                                 ","BURKHARD LONDON LIMITED","10846118",2020-03-18,"3532789"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    NINE MILE DEVELOPMENT LIMITED (08805545)
                                 ","NINE MILE DEVELOPMENT LIMITED","8805545",2020-03-18,"3532790"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    KOLOR PR LTD (09880927)
                                 ","KOLOR PR LTD","9880927",2020-03-18,"3532791"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CHANGE FUNCTION LIMITED
                                     (04140084)
                                 ","CHANGE FUNCTION LIMITED","4140084",2020-03-18,"3532792"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BRADSHAW BROOKS LIMITED
                                     (07782339)
                                 ","BRADSHAW BROOKS LIMITED","7782339",2020-03-18,"3532793"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PYXA LIMITED (10328303)","PYXA LIMITED","10328303",2020-03-18,"3532794"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for THOMAS MANSS & COMPANY LIMITED
                                     (07362802)
                                 ","THOMAS MANSS & COMPANY LIMITED","7362802",2020-03-18,"3532795"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PLATINUM GIFTS LIMITED (11352379)","PLATINUM GIFTS LIMITED","11352379",2020-03-18,"3532799"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for YOUR GATEWAY LIMITED (08823179)","YOUR GATEWAY LIMITED","8823179",2020-03-18,"3532802"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RICHARD LEWIS CONSULTING LIMITED (09499902)","RICHARD LEWIS CONSULTING LIMITED","9499902",2020-03-18,"3532806"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FOUNDING WISDOM LIMITED (07709549)","FOUNDING WISDOM LIMITED","7709549",2020-03-18,"3532811"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for POWABYKE EV LIMITED (07060604)","POWABYKE EV LIMITED","7060604",2020-03-18,"3532814"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NWWEH LIMITED  (10524978)","NWWEH LIMITED ","10524978",2020-03-18,"3532817"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for EAST SUSSEX METALS LIMITED (08157500)","EAST SUSSEX METALS LIMITED","8157500",2020-03-18,"3532830"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for V-MAK PROCESS TECHNOLOGY LIMITED (06405006)","V-MAK PROCESS TECHNOLOGY LIMITED","6405006",2020-03-18,"3532834"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ELEGANT BUSINESS SOLUTIONS LIMITED (05579513)","ELEGANT BUSINESS SOLUTIONS LIMITED","5579513",2020-03-18,"3532842"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LOWELL ASSOCIATES LIMITED (09193155)","LOWELL ASSOCIATES LIMITED","9193155",2020-03-18,"3532852"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for WORLD CLASS TEACHERS LIMITED (04423923)","WORLD CLASS TEACHERS LIMITED","4423923",2020-03-18,"3533732"
